Random waveform, supplied seed
Total number of intervals = 1000 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289$
Average QPS expected = 51604
Timestamp start: 1684520016986
Timestamp end: 1684521017880

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      378.0   201.3   173.5   221.5   235.7   336.0   398.2   437.7   469.3   508.5   560.4   640.6   897.8  2330.9  7778.3  83863.0    84816
read      445.9   290.5   173.5   227.8   244.2   396.6   526.4   572.5   601.1   633.0   672.8   728.2   865.6  3862.5 12249.3  23933.0    23714
read      379.4   229.1   160.7   221.4   235.2   334.6   398.9   444.1   480.0   525.0   582.3   662.3   859.2  1688.7 13058.8  74463.0    74116
read      441.1   258.5   173.5   230.1   247.4   414.5   524.2   562.4   586.9   614.6   644.9   691.9   815.1  1592.6  8789.3  20015.0    19948
read      421.1   255.2   173.5   225.7   241.3   364.0   458.5   526.7   571.5   617.3   666.4   734.4   940.8  1966.3  8534.1  43935.0    44213
read      457.2   291.8   173.5   232.3   249.3   431.9   536.0   574.7   599.1   627.7   663.2   717.4   873.5  4019.9  8588.1  19315.0    19454
read      449.9   263.7   173.5   256.4   284.1   431.8   491.7   518.2   537.2   559.3   588.9   638.1   834.1  4355.5  9977.4   7257.0     7190
read      431.8   284.2   173.5   230.4   247.3   392.8   474.6   523.2   558.7   601.3   653.3   729.4   950.1  2110.1 12102.2  47009.0    47657
read      430.5   294.2   173.5   229.3   245.4   383.7   474.8   531.2   571.0   615.7   665.9   734.5   947.8  1612.3 13720.7  44421.0    44399
read      444.5   360.5   173.5   256.9   286.2   420.2   473.0   497.2   513.6   535.8   563.8   611.3   814.4  5945.8 12302.2   6414.0     6481
read      449.1   406.3   187.4   265.6   294.1   419.2   473.2   500.1   518.5   539.2   569.3   626.2   849.1  5592.1 19602.9   5881.0     5807
read      377.1   252.4   160.7   221.6   235.7   335.4   395.2   434.6   466.2   506.0   556.7   633.4   825.3  3795.5 10024.1  82056.0    83137
read      450.7   493.1   173.5   241.0   260.8   424.2   481.5   505.8   524.2   543.8   574.1   625.6   839.3  6763.5 24896.9   9641.0     9580
read      421.2   268.8   173.5   228.6   244.7   370.7   465.5   526.6   565.4   605.5   651.6   716.0   861.8  1876.2 13007.8  37328.0    37385
read      436.1   241.2   173.5   228.6   245.2   386.5   486.5   543.9   582.6   621.8   665.6   733.6   946.9  3789.8  5346.6  33488.0    33706
read      434.5   260.5   173.5   227.7   244.4   386.8   487.2   545.3   585.0   627.6   675.2   738.1   873.8  2708.7 12079.9  34947.0    35204
read      407.5   248.8   173.5   224.0   238.9   358.4   440.2   497.2   538.3   583.1   636.8   711.7   873.1  3058.2  9471.5  50626.0    50438
read      413.3   309.6   173.5   226.0   241.1   362.9   449.8   506.1   547.6   597.7   647.6   713.2   864.3  2018.0 12066.8  48874.0    48878
read      421.7   215.8   173.5   226.4   242.3   372.3   466.6   528.4   570.0   614.7   663.9   733.2   911.1  1909.5  7948.4  42654.0    42682
read      438.4   326.1   173.5   228.4   245.0   381.5   511.1   562.4   594.0   627.8   669.2   731.2   885.6  3112.5 14414.1  27499.0    27416
