minjingshi@client-measure-2dsc:~/memcache-perf-dynamic$ ./mcperf -s 10.0.16.5 -a 10.0.16.2 --noload -T 16 -C 4 -D 4 -Q 1000 -c 4 -t 1200 --qps_interval 10 --qps_min 5000 --qps_max 100000 --qps_seed 3274
Random waveform, supplied seed
Total number of intervals = 120 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791)
Average QPS expected = 51270
Timestamp start: 1684339213021
Timestamp end: 1684340413445

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      351.6   260.2   148.8   210.7   225.8   346.6   386.8   405.4   420.7   436.0   459.1   493.3   584.0  3136.8 12253.3  15077.3    15054
read      298.3   152.6   148.8   195.3   206.2   266.5   306.7   338.3   367.1   402.6   444.7   493.2   578.2   907.2  6680.0  75647.9    75754
read      349.7   420.7   160.7   238.8   259.8   328.6   352.0   365.7   374.3   388.8   403.5   436.6   550.6  5410.2 25408.2   5214.7     5187
read      354.6   212.8   160.7   212.9   229.8   347.9   390.9   411.8   426.7   443.7   465.5   501.1   596.8  2135.8  8954.9  17595.1    17656
read      284.5   155.4   148.8   193.6   204.2   258.3   291.5   315.1   336.0   364.6   402.5   456.0   547.4  1064.2  7209.2  96202.5    96343
read      330.1   188.2   148.8   198.1   209.7   293.1   370.1   409.5   434.0   458.3   485.6   522.7   605.9  1952.3  7399.6  36673.0    36665
read      293.8   171.6   148.8   195.1   205.9   263.4   298.9   326.4   351.2   385.7   428.5   481.4   576.0  1122.7  8852.1  85330.0    85269
read      343.2   212.5   148.8   204.3   217.6   311.9   388.8   423.1   444.7   466.6   493.2   531.8   625.1  1367.6  9611.6  31444.6    31525
read      315.8   177.9   148.8   198.7   209.9   277.3   326.3   368.4   401.6   438.3   476.5   524.0   621.1  1375.6  6958.1  61692.1    61798
read      354.6   270.3   160.7   217.8   234.6   349.3   384.9   401.6   415.1   429.9   450.6   483.2   580.4  2911.7 12824.4  12286.6    12253
read      352.3   284.6   148.8   206.0   220.1   333.4   396.7   425.6   444.8   465.3   491.8   531.1   627.2  1472.9 12554.9  25658.6    25710
read      296.2   156.0   148.8   195.1   205.8   264.6   302.6   332.6   360.1   396.0   439.4   491.3   578.9  1038.9  6812.6  79962.4    79937
read      353.5   296.4   160.7   233.9   256.9   338.2   365.1   379.6   391.2   402.8   423.8   458.7   573.6  4329.3 13067.3   7267.2     7271
read      291.9   160.5   148.8   194.9   205.6   263.0   298.6   325.3   349.3   382.7   424.4   476.3   565.4  1013.6  6424.7  85760.5    85861
read      288.7   151.1   148.8   194.6   205.3   260.8   294.6   319.4   342.3   373.7   415.7   469.1   555.9  1095.6  6690.1  91356.3    91467
read      300.5   148.0   148.8   195.3   206.1   266.5   308.4   341.8   372.7   410.2   452.6   502.4   592.3  1015.0  5704.4  72295.8    72217
read      338.5   219.4   148.8   200.8   212.7   307.6   382.7   416.2   437.2   460.3   487.3   525.5   614.6  1737.1  9611.2  31070.3    31080
read      296.4   152.0   148.8   194.4   205.2   264.5   303.7   334.6   362.9   398.6   440.6   491.8   582.0  1085.0  6253.9  76928.2    76878
read      290.9   160.5   148.8   194.1   204.7   261.0   296.7   324.3   349.6   384.3   426.2   477.9   568.7  1003.7  5549.8  84530.8    84584
read      350.1   215.0   160.7   215.4   231.5   347.3   382.7   399.8   413.0   428.3   448.2   477.5   561.6  2830.2  8458.7  12546.3    12492
read      314.8   170.1   148.8   197.2   208.5   279.4   332.2   372.5   402.5   435.3   470.5   513.7   598.9  1110.8  7336.0  57076.1    57106
read      288.0   141.2   148.8   195.0   205.6   260.1   293.2   317.3   338.9   368.6   408.9   463.4   578.5  1365.5  5195.4  96283.6    96245
read      356.4   395.3   160.7   233.4   255.8   336.5   362.7   375.9   388.3   400.6   421.0   457.0   580.1  5740.6 17916.8   6773.0     6791

Total QPS = 51273.6 (61528344 / 1200.0s)

Total connections = 64
Misses = 61528346 (100.0%)
Skipped TXs = 0 (0.0%)

RX  184585038 bytes :    0.1 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.95%,47.47%,100.00%
