./mcperf -s 10.0.16.3 -a 10.0.16.2 --noload -T 16 -C 4 -D 4 -Q 1000 -c 4 -t 1200 --qps_interval 10 --qps_min 5000 --qps_max 100000 --qps_seed 3274 | tee out.txt
Random waveform, supplied seed
Total number of intervals = 120 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791)
Average QPS expected = 51270
Timestamp start: 1684089288580
Timestamp end: 1684090488986
#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      505.4   909.1   160.7   219.0   232.8   379.1   493.0   555.6   598.3   652.1   732.4   917.2  2696.7 11379.0 32249.3  34901.5    34929
read      405.8   605.5   160.7   213.9   226.6   320.5   386.3   430.1   467.0   515.2   578.3   686.6  1595.1  7383.6 30770.3  69681.8    69735
read      503.7   758.0   160.7   222.3   238.6   426.2   522.4   573.4   610.7   655.0   715.1   853.4  2291.1  7705.9 31665.6  20771.3    20753
read      366.8   374.7   160.7   213.7   226.0   313.3   370.2   405.7   434.8   471.1   523.8   608.7  1101.9  4599.6 13109.3  84629.1    84642
read      467.3   679.4   160.7   215.9   229.5   357.6   462.1   524.9   568.9   620.9   692.8   876.4  2008.4  7849.5 30804.5  42408.2    42333
read      434.5   676.9   160.7   215.5   228.7   333.5   408.1   462.6   507.3   562.7   635.9   822.4  1695.2  7742.3 30140.6  61543.9    61587
read      366.7   369.6   160.7   213.6   226.0   312.7   371.4   409.7   440.9   481.0   535.2   617.1   945.9  4702.6 12133.8  77983.5    77998
read      357.4   338.1   160.7   214.4   226.8   312.8   366.1   398.8   425.1   457.9   502.4   578.9   841.4  4854.8 10293.9  97601.1    97625
read      496.6   753.7   160.7   220.9   236.4   415.4   516.9   569.7   607.5   651.8   714.4   847.3  2010.5  9280.1 32297.5  23729.5    23781
read      408.8   548.0   160.7   216.1   228.6   326.5   395.2   441.8   480.6   529.3   591.3   693.3  1547.5  6175.6 28398.3  66774.3    66723
read      503.8   839.1   160.7   219.7   234.3   392.9   504.8   563.0   605.3   658.8   737.9   907.2  2575.1  9149.1 32106.6  30920.5    31016
