Random waveform, supplied seed
Total number of intervals = 184 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227, 37496, 83925, 51037, 33690)
Average QPS expected = 49366
Timestamp start: 1684534588944
Timestamp end: 1684535509480

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      352.3   277.1   160.7   215.7   228.0   314.7   364.8   395.5   421.2   454.4   498.7   570.2   749.8  3773.8  9893.3  99788.6    99898
read      496.8   559.5   160.7   220.7   237.4   420.7   538.3   604.1   650.4   701.8   763.4   856.8  1547.6  6272.1 29983.9  26352.8    26385
read      543.6   973.4   173.5   223.4   242.4   432.6   553.6   621.4   665.2   712.2   769.4   865.9  2597.3 12297.6 35314.7  22523.6    22616
read      406.7   403.7   173.5   218.5   230.8   335.4   414.1   477.4   526.2   578.1   633.1   712.9  1193.1  4650.3 12815.4  50629.8    50605
read      355.9   376.5   160.7   215.1   227.2   312.8   364.2   395.7   422.4   457.3   505.2   582.6   767.4  4409.0 13481.4  90482.6    90283
read      518.1   783.4   173.5   221.6   238.4   424.2   541.7   608.6   656.7   712.8   778.1   877.4  1730.1  8737.1 31627.8  26139.6    26273
read      402.0   457.0   160.7   216.2   228.7   330.2   407.1   473.2   522.0   573.9   628.1   698.0  1022.7  5237.2 16207.6  48415.8    48521
read      414.5   414.3   173.5   217.2   229.6   341.2   453.3   521.9   561.7   601.3   642.8   704.1   953.6  4684.3 12330.2  34120.8    34058
read      368.7   498.5   160.7   214.8   226.8   313.8   368.9   404.0   436.8   481.0   538.0   617.2   782.3  6381.0 20343.7  75803.6    75648
read      522.9   805.2   160.7   224.7   242.9   426.2   545.2   603.8   644.6   689.7   742.6   832.2  3057.1  8227.4 32132.6  19478.4    19482
read      537.6   951.3   160.7   229.1   248.5   437.0   549.6   600.5   631.4   666.5   709.0   782.4  3431.3 16093.0 34462.9  15058.8    15054
read      386.6   523.7   160.7   217.6   229.6   323.1   383.9   424.8   460.1   505.7   567.5   656.0  1238.8  5099.0 14325.2  75956.0    75754
read      527.9  1351.4   187.4   258.7   282.2   397.3   451.6   480.6   501.0   525.5   554.9   620.3  4071.4 25435.5 38542.9   5200.4     5187
read      514.2   678.3   173.5   226.6   246.4   432.7   551.6   609.2   645.1   682.8   729.4   799.3  2525.2  7564.0 30478.1  17588.6    17656
read      394.9   565.0   160.7   219.1   231.9   329.9   385.0   419.2   447.4   483.7   535.5   624.5  1590.9  8301.2 30683.0  96423.0    96343
read      411.1   396.8   160.7   217.2   229.6   338.1   438.9   510.0   551.4   592.2   635.4   694.0   988.9  4755.7 14540.6  36699.4    36665
read      370.6   369.2   160.7   219.2   231.3   324.3   381.7   417.7   446.8   484.1   535.0   613.0   804.1  4409.9 12610.5  85233.0    85269
read      490.3   691.8   173.5   220.2   234.7   400.1   525.5   588.6   633.3   687.6   759.9   880.6  1439.4  7840.4 31608.8  31759.0    31525
read      391.3   414.0   160.7   215.9   228.2   322.0   386.9   435.9   482.4   539.5   601.6   686.9  1188.2  5294.3 15228.5  61829.2    61798
read      511.2   831.8   173.5   230.2   249.7   441.9   532.6   573.2   599.3   629.7   668.4   733.2  2676.6  9089.2 32225.8  12230.0    12253
read      483.2   801.6   173.5   222.9   238.3   386.5   501.8   556.8   591.9   632.6   686.2   783.7  1552.9  9115.3 32086.9  25808.4    25710
