Random waveform, supplied seed
Total number of intervals = 200 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227, 37496, 83925, 51037, 33690, 51474, 73708, 98618, 81977, 91567, 48236, 91726, 52458, 70467, 71151, 65016, 42057, 78821, 60720, 39911, 10628)
Average QPS expected = 50559
Timestamp start: 1684523431452
Timestamp end: 1684524431931

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      420.7   740.7   160.7   218.7   231.3   330.9   392.7   432.7   466.2   509.6   572.6   678.7  1951.1  7890.5 32158.8  81776.2    81759
read      444.0   634.5   173.5   216.9   229.6   342.4   447.1   519.2   564.0   609.7   660.5   744.1  1874.4  6657.4 31369.5  37337.0    37291
read      410.4   551.7   160.7   216.8   229.3   334.0   406.6   465.6   512.8   565.6   624.0   699.6  1105.9  6656.1 28240.2  53766.4    53818
read      434.5   454.6   160.7   217.9   230.4   346.8   466.3   528.1   565.1   603.5   647.2   722.8  1773.8  5267.1 15419.3  30236.4    30297
read      427.2   462.9   173.5   218.9   231.6   345.7   460.5   524.1   562.0   600.6   642.0   711.8  1250.6  4725.6 15807.4  31536.2    31569
read      427.9   582.0   160.7   217.4   230.0   338.6   433.5   506.2   551.0   594.7   643.2   715.4  1277.7  6269.0 29330.1  38814.8    38927
read      447.1   472.6   173.5   238.7   258.9   407.9   472.9   503.2   524.9   548.0   582.4   639.0  1022.3  7516.8 11008.1  10634.8    10652
read      378.5   462.2   160.7   219.1   231.7   328.4   383.6   418.5   447.1   483.0   531.4   610.1   880.7  5846.8 19185.0  97813.6    98119
read      420.7   551.8   160.7   218.8   231.4   341.0   423.6   489.3   538.0   588.9   641.9   718.8  1182.7  6688.7 30407.8  48110.8    48176
read      434.5   634.9   160.7   216.2   229.2   340.7   446.3   516.7   557.5   597.9   642.7   715.0  1440.0  8531.0 31245.2  34668.8    34929
read      378.0   418.6   160.7   214.2   226.6   316.7   376.0   418.0   456.1   506.1   567.2   647.4   984.2  4978.5 13962.2  69882.6    69735
read      436.2   529.2   173.5   220.7   234.5   374.1   479.9   521.8   548.2   578.0   614.7   674.6  1217.6  8565.6 20156.2  20684.4    20753
read      384.7   538.7   160.7   216.6   228.9   322.7   379.7   416.9   448.2   488.2   542.0   625.4  1055.2  7953.3 23562.1  84777.4    84642
read      422.5   613.3   160.7   217.1   229.8   335.6   422.5   494.1   542.0   589.7   640.0   711.0  1187.8  8954.6 30687.5  42297.0    42333
read      392.4   500.7   160.7   215.2   227.7   323.8   390.1   436.9   480.7   533.9   593.6   671.9   993.7  5532.8 30124.6  61817.8    61587
read      369.6   322.1   160.7   214.9   227.1   316.4   374.2   412.1   445.5   489.7   547.3   631.0   941.9  3992.3 10972.0  78093.0    77998
read      368.8   455.6   160.7   216.8   229.1   318.7   371.8   404.1   432.8   468.3   516.4   592.4   858.1  5262.1 19505.3  97828.8    97625
read      431.1   485.3   173.5   219.6   232.9   363.7   481.4   531.3   561.2   591.8   630.0   690.2  1206.0  4662.3 29472.9  23727.2    23781
read      387.2   481.2   160.7   215.0   227.4   321.5   385.2   429.2   468.1   517.4   577.2   654.9  1023.7  5435.2 27970.5  66685.4    66723
read      419.7   492.6   173.5   215.7   228.7   340.5   453.4   517.0   553.2   590.8   633.0   696.5  1075.0  4953.7 26621.3  30891.6    31016
read      409.6   444.9   160.7   215.2   227.8   331.5   409.2   475.8   526.3   578.9   632.7   710.8  1356.2  4718.5 18189.0  47366.0    47394
read      353.3   342.9   160.7   213.9   226.3   310.7   361.0   392.0   417.6   452.4   499.6   576.2   785.2  4073.0 11697.5  95126.0    95335
read      442.5   696.3   187.4   260.6   283.9   377.0   417.7   444.8   466.4   491.6   524.0   584.0  1535.6  9298.2 29396.2   5222.2     5252
read      384.7   408.9   160.7   215.6   228.0   322.8   386.1   431.2   472.0   524.2   585.3   664.4   994.1  4546.9 14053.6  65812.6    65908
read      435.1   448.3   173.5   224.1   239.9   395.0   484.4   521.5   544.7   572.2   605.0   660.6  1070.4  5301.4 19448.2  16900.4    16889
read      424.6   570.9   160.7   215.6   228.4   335.4   422.9   494.6   542.4   589.7   640.8   719.9  1471.5  5908.4 30770.6  42939.0    42912
read      364.7   365.0   160.7   215.7   228.2   318.9   371.4   403.5   431.9   466.6   513.3   590.6   837.8  5050.7  9906.0 100051.8    99898
read      427.5   481.8   173.5   218.3   231.0   352.4   472.2   526.0   557.4   589.2   628.3   688.4  1254.0  4926.7 15967.3  26502.6    26385
read      423.9   401.7   173.5   218.4   231.2   364.4   474.2   519.6   546.9   577.0   613.0   672.9  1146.3  5091.9 12896.1  22575.8    22616
read      393.3   384.7   160.7   214.2   226.8   326.4   398.5   459.4   508.7   560.6   615.3   683.0   921.1  4176.4 12685.6  50515.2    50605
read      369.7   435.1   160.7   215.5   227.9   319.2   374.3   408.7   437.2   473.2   523.5   600.6   833.5  5840.6 14081.6  90099.6    90283
read      428.5   471.9   160.7   218.7   231.2   352.9   469.9   522.6   554.9   588.0   626.3   682.8  1236.2  6004.3 12811.6  26217.8    26273
read      399.4   450.7   160.7   213.6   226.4   327.4   402.0   467.4   516.7   567.8   622.7   690.3  1007.4  4654.8 20337.1  48418.0    48521
read      413.3   390.5   160.7   215.1   227.8   334.9   439.9   510.7   549.4   589.3   632.7   696.4  1194.6  4635.4 13850.4  34191.0    34058
read      378.2   491.3   160.7   214.4   226.9   317.2   374.5   413.1   447.0   492.1   549.9   631.9   933.2  5461.2 23617.8  75303.4    75648
read      430.8   431.3   173.5   221.7   236.0   379.0   479.6   520.8   545.7   574.5   610.3   673.1  1331.9  5360.4 15597.1  19585.0    19482
read      426.3   373.6   173.5   224.9   241.4   396.2   476.3   509.7   532.5   557.2   589.2   643.4   911.1  4326.4 15260.5  15027.0    15054
read      371.5   460.8   160.7   213.1   225.5   313.7   370.6   406.6   440.1   486.6   546.5   626.0   873.2  5445.4 19045.9  75639.8    75754
read      413.4   420.5   187.4   259.2   282.5   374.8   414.4   439.5   461.3   486.7   518.8   575.3   880.2  5955.6 16019.4   5248.6     5187
read      438.9   521.4   173.5   226.5   243.4   390.8   481.9   521.6   546.7   575.5   610.5   669.7  1118.5  5396.9 30205.3  17625.2    17656
read      368.9   358.7   160.7   217.8   230.2   323.2   377.0   410.6   438.6   474.5   523.9   600.3   867.4  4990.1  9469.5  96477.4    96343
read      413.4   490.6   160.7   214.4   227.2   330.9   428.0   500.2   541.6   585.2   631.7   693.4  1228.7  4545.2 24894.8  36763.6    36665
read      368.2   433.6   160.7   214.1   226.4   314.3   368.2   401.7   431.8   470.5   523.9   605.5   960.8  5362.3 15178.8  85244.8    85269
read      414.8   431.5   160.7   214.7   227.3   334.9   445.2   509.0   544.2   580.8   622.0   681.8  1140.9  4710.0 14114.9  31405.6    31525
read      386.2   456.3   160.7   215.2   227.5   322.2   386.3   432.2   474.9   527.7   586.6   661.6   978.3  5271.5 15686.6  61747.4    61798
read      433.0   380.2   173.5   232.0   249.9   402.5   472.1   503.7   526.4   550.3   583.4   636.8   975.7  4286.2 15021.6  12311.4    12253
read      423.3   443.1   160.7   218.4   231.2   353.3   465.6   518.3   549.0   580.8   619.3   677.5  1182.7  4741.5 15110.0  25701.6    25710
read      374.5   452.1   160.7   214.4   226.7   315.3   372.0   409.0   441.8   485.8   543.2   626.7  1000.4  5666.9 20451.4  80117.0    79937
read      438.5   539.0   187.4   251.2   275.8   391.9   440.5   469.5   490.4   512.6   546.0   609.6  1169.1  7929.3 19518.5   7287.4     7271
read      367.5   420.7   160.7   215.2   227.4   316.3   371.4   405.9   436.1   475.0   527.8   607.3   876.8  4883.5 24038.6  85446.6    85861
read      371.7   403.2   160.7   217.4   229.6   322.1   378.0   413.4   443.7   482.4   532.3   609.9   870.7  4597.3 15110.0  91701.6    91467
read      380.2   482.4   160.7   215.4   227.7   319.8   379.4   419.9   456.1   503.7   563.5   641.4   887.2  5593.7 28431.0  72079.0    72217
read      428.3   500.1   160.7   217.3   229.7   343.4   459.9   524.0   561.3   599.2   641.3   704.0  1390.5  4812.9 20232.0  31127.2    31080
read      374.6   484.2   160.7   213.9   226.3   314.9   371.1   407.6   441.0   487.8   545.6   626.2   902.9  5815.4 20411.5  76665.8    76878
read      375.2   434.6   160.7   215.4   227.7   319.2   377.3   414.7   446.6   487.3   540.7   623.2   967.8  5095.6 13894.0  84426.6    84584
read      431.8   365.3   173.5   230.9   248.5   403.6   476.1   507.6   529.7   552.9   586.4   639.1   946.3  4630.6 11835.3  12558.8    12492
read      396.3   426.8   160.7   217.7   230.0   330.2   398.3   451.2   496.4   547.9   606.7   680.5  1051.2  4707.7 13346.5  57166.4    57106
read      360.5   372.4   160.7   215.2   227.6   314.4   365.9   397.2   423.7   458.6   505.8   584.4   888.7  4715.6 10695.3  96451.2    96245
read      437.2   627.9   173.5   254.5   278.2   391.0   440.5   471.2   491.9   514.1   544.3   598.1   849.7  8274.9 30461.5   6849.4     6791
read      368.5   404.4   160.7   216.2   228.5   317.8   372.2   405.8   435.7   474.0   526.3   606.4   912.8  4670.3 14044.6  90631.2    90728
read      452.6   812.5   173.5   264.2   288.4   381.0   423.7   451.4   472.1   499.0   533.1   592.7  1955.1  9054.0 31838.3   5125.0     5151
read      401.0   534.7   160.7   217.4   229.9   328.4   388.5   427.8   461.2   504.8   565.4   669.3  1573.4  6273.4 28475.4  82820.2    82969
read      436.4   669.7   160.7   217.7   230.4   340.1   430.8   503.3   551.1   600.2   651.4   727.6  1569.6  7729.3 31182.6  42502.4    42635
read      375.8   417.3   160.7   219.0   231.5   326.3   381.8   417.0   445.8   481.7   530.5   609.9   924.5  4903.4 15853.9  99381.6    99337
read      359.2   353.1   160.7   214.8   227.0   314.2   365.3   396.4   422.8   457.6   504.7   582.8   844.2  4844.0 10419.7  95153.8    95192
read      386.9   423.1   160.7   217.0   229.1   325.6   390.1   433.9   471.9   520.9   580.6   661.7  1013.4  4689.9 14069.9  69566.8    69200
read      396.5   427.4   160.7   214.0   226.7   327.1   398.7   459.9   509.0   561.0   615.0   683.6  1027.3  4854.9 13494.3  49521.0    49459
read      436.0   638.7   160.7   218.3   230.8   347.5   462.7   522.9   557.9   592.6   634.1   694.1  1452.7  5931.1 31314.8  29044.4    29055
read      380.3   355.4   160.7   215.3   227.6   322.0   386.8   432.0   472.9   524.6   584.6   661.6   945.9  4173.5 12233.3  64267.8    64324
read      425.6   579.8   187.4   256.9   279.6   377.5   419.3   445.8   465.9   490.5   522.1   581.0  1216.7  6815.5 29481.8   5703.2     5705
read      367.8   486.4   160.7   213.8   226.2   313.8   368.5   402.2   432.3   471.1   525.4   605.2   869.1  5547.3 28500.8  84683.6    84816
read      419.0   349.2   160.7   218.9   231.5   359.3   471.4   518.9   546.9   578.1   616.0   676.9  1045.3  4572.8 12243.7  23619.8    23714
read      379.3   465.8   160.7   214.2   226.6   317.1   374.6   413.4   449.0   495.4   554.6   636.6  1077.7  5741.7 19789.7  73860.2    74116
read      439.9   382.6   160.7   222.8   238.0   386.7   494.6   537.4   564.9   594.0   632.2   693.3  1281.3  4605.3 15463.5  20016.2    19948
read      412.4   494.2   160.7   214.0   226.8   329.4   416.2   488.7   536.4   584.7   636.1   715.3  1191.8  5173.3 29920.3  44174.6    44213
read      501.9   738.7   173.5   223.8   240.5   418.7   533.9   584.2   618.2   656.8   708.1   800.5  2433.3  6075.2 31919.6  19529.0    19454
read      514.9  1058.9   173.5   248.6   275.1   421.6   491.1   524.3   546.9   576.0   614.0   687.5  2818.3 15947.5 48157.5   7228.4     7190
read      411.4   473.7   160.7   216.0   228.5   331.7   413.2   480.8   530.1   580.0   632.3   709.1  1238.6  5255.8 22536.3  47736.2    47657
read      448.8   649.9   160.7   217.4   230.2   341.8   439.5   517.4   566.7   617.1   677.0   796.4  1790.9  6438.4 31435.3  44406.8    44399
read      507.7   956.3   173.5   253.5   277.8   406.1   469.3   502.1   525.2   549.8   589.0   656.6  3668.2 12501.2 32095.1   6493.4     6481
read      511.1  1028.4   187.4   256.1   280.5   401.4   458.9   490.4   510.5   537.7   573.5   640.5  3557.3 13611.1 32084.1   5846.6     5807
read      374.9   410.9   160.7   216.0   228.2   318.9   376.6   413.7   445.9   488.6   544.2   630.3  1084.1  4805.8 17909.6  82792.6    83137
read      496.3   733.2   173.5   238.0   259.1   420.0   495.9   533.6   559.9   589.5   629.4   691.9  3137.1  7928.0 31560.1   9600.8     9580
read      493.9   690.3   160.7   218.1   232.0   378.1   506.9   578.1   625.7   683.3   768.0   916.0  2068.0  8975.4 31398.3  37347.0    37385
read      486.9   768.3   160.7   217.9   231.3   371.0   495.4   561.1   605.1   656.3   727.0   857.9  2302.0  7479.5 31873.1  33568.0    33706
read      473.2   683.6   173.5   217.6   231.3   367.9   492.1   560.1   604.8   654.0   718.4   833.5  1802.3  8270.8 31172.7  35073.6    35204
read      395.9   378.8   160.7   215.1   227.5   326.7   401.7   466.9   518.6   571.5   626.5   700.1  1029.0  4068.7 13686.4  50508.4    50438
read      402.8   424.2   160.7   214.4   227.1   326.7   403.6   473.4   526.9   580.1   633.2   705.3  1116.7  5043.8 15905.9  49022.6    48878
read      470.5   692.1   160.7   216.1   229.5   352.9   469.9   543.2   591.3   644.6   719.8   869.9  2104.5  6148.7 31920.0  42533.6    42682
read      502.3   841.5   160.7   220.3   235.4   392.0   523.3   584.9   624.0   668.8   728.5   841.2  2291.8  8141.4 32273.1  27382.6    27416
read      384.6   387.3   160.7   214.4   226.7   319.4   383.8   431.6   476.2   531.0   593.1   675.2  1082.8  4877.4 10966.6  64339.6    64424
read      381.2   451.6   160.7   213.8   226.1   318.0   381.9   428.6   471.1   525.9   587.9   665.6   910.6  5278.0 25682.5  64427.4    64364
read      486.4  1010.1   187.4   257.8   282.0   395.0   445.8   478.8   500.4   527.5   563.3   627.3  2429.2 16669.5 32173.6   5493.2     5481
read      502.0   789.8   173.5   220.7   236.3   397.8   520.6   581.5   622.7   668.6   729.5   841.7  2792.8  6420.3 32512.0  26192.8    26227
read      522.0   904.0   160.7   220.0   235.2   398.0   523.1   584.1   629.3   684.0   761.2   895.4  3009.1 10929.1 32341.5  26702.8    26586
read      367.7   425.3   160.7   214.4   226.7   315.1   369.5   403.0   433.3   472.7   526.7   608.9   868.1  5184.3 16625.4  86362.6    86286
read      489.4   729.8   173.5   219.5   234.1   394.5   514.8   570.9   610.6   657.5   721.3   826.4  2044.1  7625.2 31893.8  24373.8    24452
read      500.6   733.8   160.7   220.0   235.1   396.8   522.1   582.3   624.1   673.5   737.6   849.7  2644.3  6530.7 31164.0  26841.6    26832
read      493.8   665.6   160.7   218.7   232.9   388.5   518.2   581.8   626.8   680.8   751.9   882.1  2079.5  7603.0 32332.3  30071.0    29795
read      432.7   631.3   160.7   217.5   230.1   338.4   424.5   496.0   547.0   598.4   655.1   739.4  1554.7  6911.8 31753.7  46153.2    46224
read      371.5   448.1   160.7   214.8   227.0   315.8   371.3   406.0   436.7   476.6   531.4   614.4   950.4  5395.4 21594.0  84623.0    84587
read      378.6   363.8   160.7   214.2   226.5   318.8   382.1   428.6   470.8   524.7   586.7   664.0   912.3  4208.5 12958.6  63502.8    63389
read      431.5   606.1   160.7   215.2   228.1   333.8   417.1   485.2   534.2   585.3   640.6   734.3  1921.7  6427.2 30185.1  46953.0    46953
read      365.3   391.1   160.7   214.3   226.7   314.0   367.1   399.9   429.0   467.5   521.5   605.3   943.0  5141.0 12975.4  90500.0    90536
read      509.3   827.2   173.5   232.2   251.6   441.1   526.9   566.2   591.7   625.0   668.9   743.3  2362.0  9498.7 31950.6  12571.2    12508
read      482.4   759.1   160.7   217.3   231.0   366.6   489.8   559.4   608.7   665.5   741.1   885.2  1879.5  8620.3 32041.6  38419.8    38491
