Random waveform, supplied seed
Total number of intervals = 200 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227, 37496, 83925, 51037, 33690, 51474, 73708, 98618, 81977, 91567, 48236, 91726, 52458, 70467, 71151, 65016, 42057, 78821, 60720, 39911, 10628)
Average QPS expected = 50559
Timestamp start: 1684525109178
Timestamp end: 1684526109604

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      531.0  1053.7   173.5   239.9   261.4   434.0   508.7   544.4   571.4   602.5   644.2   725.1  3575.5 11143.5 38615.5   9552.4     9580
read      484.0   704.0   160.7   218.9   232.1   366.1   490.5   559.1   605.6   657.6   730.5   870.4  2277.7  8506.0 31068.0  37432.0    37385
read      524.4  1020.1   160.7   220.2   234.3   384.4   517.4   586.5   633.3   688.3   766.9   920.1  2734.8 16043.0 32439.0  33750.8    33706
read      526.7   903.4   173.5   221.5   236.6   392.1   531.1   602.9   653.1   713.4   794.5   947.6  2605.8  9021.9 32453.6  35223.6    35204
read      402.8   427.3   160.7   216.7   228.6   327.1   404.7   473.7   524.5   577.8   633.3   709.3  1115.2  5226.3 16212.2  50481.0    50438
read      400.9   288.5   160.7   218.7   230.5   335.1   417.1   483.4   533.4   587.0   642.9   716.3   984.1  3500.6  9224.6  49059.2    48878
read      466.1   752.0   160.7   216.0   228.8   345.2   463.0   536.0   582.4   633.5   705.1   853.2  1605.8  8774.8 31585.7  42594.2    42682
read      479.5   749.2   160.7   219.1   232.5   380.7   500.4   556.5   593.5   638.1   700.7   809.5  2026.3  8568.0 31785.5  27492.4    27416
read      384.8   407.1   160.7   216.2   227.9   319.0   382.4   428.8   471.6   524.5   588.7   672.3   980.7  5287.2 12459.9  64484.4    64424
read      374.5   423.1   160.7   214.5   226.4   313.7   373.4   418.8   460.9   515.4   576.3   648.3   869.0  4874.9 13857.3  64355.2    64364
read      499.9   990.3   173.5   259.1   284.0   399.4   457.3   489.7   511.7   537.9   574.4   638.4  3315.6 12633.6 35339.8   5543.8     5481
read      489.9   637.7   173.5   222.1   237.7   400.9   523.9   582.4   621.7   668.0   733.2   849.2  1696.5  6964.0 30088.6  26142.0    26227
read      523.6   947.8   173.5   222.8   239.1   406.6   539.0   601.1   642.4   692.4   758.9   872.3  2701.2  9208.2 38503.0  26506.0    26586
read      375.1   476.8   160.7   216.2   228.1   314.0   367.5   402.1   434.6   477.3   535.7   625.8  1180.0  5535.7 28129.4  86022.0    86286
read      502.1   776.0   173.5   222.7   238.6   399.0   518.5   574.0   612.2   657.8   724.7   839.0  2536.1  9053.3 31737.3  24452.0    24452
read      531.1   932.0   173.5   222.6   238.7   405.9   535.3   597.9   641.2   694.9   765.8   888.6  3053.1 11315.8 35629.5  26776.2    26832
read      516.5   891.6   160.7   220.5   235.2   396.6   525.6   588.7   632.1   684.5   758.1   889.5  2615.7  9097.0 34894.2  29783.2    29795
read      457.4   714.6   160.7   217.0   229.7   343.4   445.5   521.6   571.9   625.8   691.8   836.1  1737.5  7990.5 31577.2  46233.2    46224
read      363.8   415.9   160.7   215.4   227.1   311.5   366.2   400.7   431.8   471.7   528.4   610.6   814.2  5301.0 16097.3  84573.8    84587
read      375.8   372.5   160.7   214.8   226.6   315.1   377.6   424.7   467.4   520.9   582.4   658.4   887.8  4222.1 12621.0  63396.4    63389
read      442.7   603.2   160.7   217.9   230.2   339.2   429.2   502.6   553.8   606.5   668.3   782.0  1793.5  7503.4 29463.9  46919.0    46953
read      362.7   331.6   160.7   216.4   228.2   315.0   368.6   402.6   432.6   470.9   524.2   603.1   867.9  4079.1 10015.7  90499.6    90536
read      496.3   851.7   173.5   231.0   249.8   430.3   510.1   546.7   574.2   605.5   645.5   719.5  1777.3  8489.6 31921.3  12508.8    12508
read      494.1   920.6   160.7   217.3   230.6   361.7   482.8   551.3   596.2   649.0   724.0   863.1  2492.2 12004.1 34910.9  38496.4    38491
read      379.7   408.1   160.7   218.6   230.4   321.9   375.2   409.3   438.2   475.6   527.4   615.1  1511.3  5023.7  9923.0  98082.2    97806
read      501.9   712.0   173.5   234.5   254.7   443.8   524.8   562.6   588.8   621.5   663.7   738.8  2147.1  7227.6 31490.0  11727.0    11813
read      485.8   731.8   160.7   219.9   233.7   361.6   479.5   552.5   601.3   654.9   730.4   894.2  2333.2  7530.5 31982.2  39699.4    39665
read      393.2   440.7   160.7   214.4   226.7   320.4   392.5   452.5   502.0   556.4   614.2   687.1  1077.1  4925.4 15684.5  53719.4    53571
read      383.8   319.1   160.7   217.3   229.1   323.2   391.4   441.6   485.9   539.8   600.9   679.2   919.8  4000.4  9071.7  63196.8    63215
read      376.2   443.2   160.7   216.4   228.2   317.2   375.2   415.5   450.1   494.0   550.7   636.5   995.6  4664.8 18886.4  78908.0    78767
read      490.1   885.9   173.5   242.3   264.7   418.9   490.8   525.2   548.2   577.8   616.0   676.8  2145.0  9070.5 33603.6   8681.2     8615
read      371.0   360.3   160.7   214.4   226.3   313.6   371.8   414.1   453.9   504.7   567.1   643.2   862.4  4880.7  9264.0  67789.6    67903
read      523.0  1007.0   173.5   225.4   242.4   416.5   517.5   562.9   594.7   633.9   681.9   766.7  3638.9 12835.7 35636.6  16367.4    16398
read      392.2   457.3   160.7   214.1   226.1   318.2   389.8   449.3   498.6   553.0   609.3   681.5  1013.7  5233.9 17425.3  53351.0    53434
read      442.4   525.2   160.7   220.5   234.3   352.3   463.3   536.9   581.0   626.7   680.0   770.4  1467.9  4836.8 30778.7  37939.8    38068
read      464.3   454.8   173.5   248.0   271.0   430.6   492.8   521.4   541.0   565.1   593.6   647.1  1235.3  7896.9 13647.4   9167.8     9130
read      384.0   399.4   160.7   217.5   229.2   322.3   385.0   429.4   467.9   517.1   578.7   663.3  1036.6  4389.9 12671.4  69283.6    69227
read      423.2   487.1   160.7   217.9   230.2   335.1   437.8   511.4   554.0   596.4   640.8   708.5  1491.8  4935.1 18441.4  37525.8    37496
read      383.9   457.1   160.7   219.0   230.9   325.1   384.8   423.9   456.6   497.4   550.4   634.3   971.8  5724.0 14395.4  84000.2    83925
read      389.6   348.1   160.7   215.3   227.4   322.2   396.8   460.4   510.9   564.6   619.3   685.1   862.8  4446.3 11463.4  50859.0    51037
read      425.0   460.6   160.7   218.7   230.8   341.2   457.4   525.9   564.8   603.1   644.4   711.9  1359.1  5178.5 16476.5  33683.0    33690
read      397.8   410.6   160.7   216.9   228.9   325.0   398.0   461.6   511.1   564.6   620.5   689.4  1018.7  5229.8 12376.8  51380.6    51474
read      388.1   547.3   160.7   217.1   228.6   319.4   379.0   421.1   457.5   503.6   563.5   645.7  1045.6  6345.0 29443.3  73829.2    73708
read      379.3   418.0   160.7   219.3   231.3   324.9   381.0   416.6   445.7   482.6   533.5   619.8  1069.7  4631.6 13278.1  98494.0    98618
read      391.1   610.1   160.7   215.8   227.6   315.9   370.8   407.1   440.4   484.6   545.0   639.1  1588.6  6172.8 30321.8  81940.0    81977
read      355.3   289.4   160.7   216.1   227.5   311.1   362.7   395.5   423.5   460.4   508.8   587.4   802.1  4063.3  7017.2  91297.2    91567
read      393.9   244.8   160.7   219.5   232.6   340.6   419.7   481.9   528.5   576.9   627.9   690.4   839.0  2106.7  9611.1  48142.8    48236
read      337.9   196.8   160.7   213.5   225.6   305.1   354.4   385.6   410.0   444.9   492.9   563.7   690.1  1093.6  8927.5  91708.4    91726
read      382.2   220.3   160.7   218.7   231.4   334.8   404.8   462.6   508.9   558.2   609.3   671.9   785.2  1146.4  9926.7  52577.8    52458
read      357.9   227.9   160.7   215.1   227.6   316.4   374.7   414.7   450.1   495.3   550.2   622.0   742.0  1200.8  9919.0  70397.2    70467
read      358.9   189.8   160.7   216.5   228.9   318.6   376.9   417.2   452.9   498.6   554.8   625.7   740.9  1104.7  7940.7  71089.2    71151
read      364.8   218.6   160.7   216.2   228.8   320.5   382.5   426.5   465.8   515.5   572.3   638.4   761.4  1252.1  8369.9  64913.6    65016
read      397.8   244.2   160.7   220.7   234.5   343.7   431.8   500.2   543.8   586.2   629.9   684.6   798.9  2811.2  9724.9  42077.6    42057
read      351.7   206.7   160.7   215.3   227.6   313.4   367.9   403.1   434.7   476.7   532.3   607.2   738.8  1200.5  8471.4  78773.4    78821
read      375.2   245.6   160.7   218.1   230.5   328.0   394.9   443.8   485.7   536.9   594.3   663.0   780.9  1256.8  9353.9  60780.0    60720
read      401.4   236.1   160.7   220.7   234.7   346.5   441.4   509.7   551.2   591.7   633.2   687.1   813.7  1616.1  9721.0  40008.2    39911
read      444.0   312.1   173.5   244.7   268.0   427.1   489.8   519.4   539.7   563.7   592.0   640.2   789.7  4290.1 11270.9  10661.0    10628

Total QPS = 50553.3 (50553268 / 1000.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 12486657443 bytes :   11.9 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.94%,47.74%,100.00%
