#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      349.3   346.1   160.7   213.6   225.2   299.3   350.3   386.1   414.7   451.4   500.2   575.6   808.5  4231.6 12107.4  86576.1    86505
read      338.5   356.9   160.7   210.7   222.3   291.7   338.0   369.4   395.3   428.9   474.3   547.4   774.2  4362.2 12365.5  92981.5    93039
read      366.1   481.0   160.7   211.2   223.0   297.8   352.7   393.4   427.9   471.6   531.8   616.3  1128.5  5535.8 20276.7  76010.2    75999
read      419.1   362.2   160.7   219.1   231.6   349.6   460.4   522.6   559.0   595.8   636.6   697.3  1016.6  4450.5 10159.7  32299.0    32324
read      346.1   378.3   160.7   210.6   222.3   294.0   343.6   379.0   408.3   447.2   498.8   575.6   790.0  4905.5 13653.2  84318.1    84255
read      342.0   361.3   160.7   209.4   221.0   290.2   338.9   373.6   403.4   444.5   499.5   576.8   773.1  4461.0 12918.4  81937.4    81759
read      418.4   521.0   160.7   215.1   227.6   337.7   438.1   503.8   544.6   584.9   629.8   695.3  1243.5  5842.3 27405.1  37391.9    37291
read      376.9   364.1   160.7   210.9   222.9   309.9   382.9   438.1   483.2   533.8   586.1   652.8   908.5  4416.4 11038.5  53805.1    53818
read      427.1   511.7   160.7   218.0   230.8   353.9   468.2   526.6   560.8   595.4   635.9   698.7  1119.5  5945.5 21389.4  30275.1    30297
read      418.2   362.7   160.7   217.8   230.3   351.1   465.8   527.9   562.7   597.2   637.9   700.8   971.2  4075.9 12701.1  31570.7    31569
read      406.9   359.8   160.7   214.5   227.0   335.6   437.0   505.6   548.0   589.5   634.6   702.4   980.6  4123.7  9746.2  39003.9    38927
read      457.0   492.5   173.5   242.1   263.7   429.0   489.8   521.5   542.4   568.6   600.8   658.6  1100.2  5793.5 28271.0  10653.3    10652
read      336.6   324.3   160.7   210.7   222.3   291.4   337.8   369.0   394.4   427.3   471.0   541.2   768.0  4199.2  8764.4  97853.6    98119
read      448.8   689.0   160.7   214.6   227.5   341.7   444.6   513.0   559.1   610.9   674.8   785.6  1722.2  8227.3 31727.6  48154.8    48176
read      477.5   732.6   160.7   215.9   229.6   376.4   490.7   553.7   595.0   641.8   703.5   797.6  2101.2  9087.3 31423.7  34925.7    34929
read      410.7   614.3   160.7   213.2   225.6   315.7   386.4   437.8   482.3   538.7   608.5   735.6  1554.2  7088.9 30466.4  69582.7    69735
read      502.6   754.7   160.7   225.0   242.5   420.6   530.6   580.2   614.1   652.3   700.8   783.8  2383.8  8982.1 31520.8  20745.0    20753
read      346.8   383.3   160.7   209.8   221.4   292.1   341.7   377.4   407.4   448.2   502.6   581.8   920.3  4750.5 11722.4  84541.8    84642
read      460.6   684.9   160.7   217.0   230.4   362.1   469.0   536.0   580.3   629.4   689.5   791.7  1535.8  8857.8 31361.8  42369.5    42333
read      438.3   677.8   160.7   214.5   227.2   330.6   415.6   478.1   528.8   586.3   663.2   811.4  1624.9  6827.9 31338.9  61520.2    61587
read      376.5   484.0   160.7   213.0   224.9   306.4   364.9   405.6   440.6   485.2   543.0   632.4  1363.0  5441.7 18399.5  78056.2    77998
read      332.5   332.5   160.7   210.1   221.5   288.3   332.1   362.3   386.8   418.9   463.0   534.6   760.3  4197.2 12173.0  97633.4    97625
read      496.4   801.9   173.5   222.7   239.1   410.3   524.1   578.4   614.3   654.3   703.6   783.1  2044.9  8818.4 35174.9  23688.0    23781
read      412.1   533.4   160.7   213.6   226.0   320.0   395.7   451.8   498.5   555.4   628.1   762.0  1451.7  5817.6 28009.6  66708.1    66723
read      496.1   815.5   160.7   220.4   235.4   392.3   512.2   574.1   615.7   662.7   719.8   807.4  2187.3  9340.4 31981.7  30935.2    31016
read      451.4   647.7   160.7   215.3   228.3   347.1   453.3   523.1   570.2   622.6   688.8   802.6  1573.1  7927.8 30945.6  47383.7    47394
read      351.5   466.0   160.7   211.8   223.5   297.4   347.0   380.4   405.9   440.0   486.6   558.4   838.8  5552.5 23087.8  95311.0    95335
read      519.1  1106.0   173.5   266.4   291.1   420.6   470.1   499.3   520.6   545.6   580.3   641.4  3149.4 17115.6 36095.6   5240.2     5252
read      426.8   604.7   160.7   214.4   227.1   326.9   406.0   464.1   511.7   569.2   642.4   795.8  1588.8  6116.7 30851.7  65817.6    65908
read      438.8   337.1   160.7   227.8   245.0   413.0   496.0   533.5   557.8   584.5   619.5   675.0   975.7  4347.2 10694.6  16923.3    16889
read      392.5   354.8   160.7   212.0   224.4   322.6   414.0   481.4   528.2   572.4   618.5   680.9   889.6  4048.5 11589.9  42833.5    42912
read      338.1   336.0   160.7   211.7   223.5   294.0   339.5   369.9   394.6   426.2   468.7   540.2   791.1  4398.6 12164.0  99929.1    99898
read      450.5   593.6   160.7   220.6   234.6   368.3   482.8   536.5   568.0   600.7   639.4   710.2  1747.1  6999.6 30655.5  26391.2    26385
read      448.8   458.5   160.7   224.8   241.0   396.7   504.1   550.3   579.0   610.6   647.8   712.5  1179.6  4588.4 25092.7  22518.5    22616
read      383.1   231.5   160.7   216.0   228.9   333.6   418.7   472.2   513.5   556.0   603.2   666.4   787.3  1312.7  8829.5  50721.2    50605
read      322.5   157.8   160.7   208.8   220.7   289.6   335.9   367.8   394.1   427.9   471.1   537.0   655.1  1033.4  5704.8  90386.5    90283
read      423.0   243.9   160.7   225.1   241.8   387.6   490.4   538.8   568.1   598.4   633.8   686.7   799.4  1973.7 10120.8  26262.4    26273
read      385.4   214.7   160.7   216.7   229.8   339.1   423.3   475.1   513.4   554.0   599.0   660.3   786.4  1984.6  8687.2  48425.4    48521
read      404.6   227.4   160.7   220.4   234.8   362.6   458.7   514.0   547.7   583.0   622.9   676.7   785.6  2028.8  8535.0  34058.1    34058
read      341.0   161.6   160.7   210.4   222.6   302.3   360.5   400.3   432.4   470.0   518.5   583.8   701.4  1020.8  5968.6  75691.0    75648
read      437.5   289.1   160.7   233.1   251.6   417.6   504.8   542.7   567.9   594.0   628.4   680.0   798.1  2633.8 12446.2  19435.7    19482
read      438.2   271.1   173.5   240.1   260.4   426.7   496.4   529.4   549.7   575.6   606.6   658.0   787.9  3413.6 10798.8  15007.3    15054
read      342.4   180.4   160.7   211.9   224.2   303.7   359.3   397.9   429.6   467.9   518.1   585.5   707.5  1166.2  7954.6  75672.9    75754
read      433.2   366.4   173.5   276.1   301.1   406.2   449.6   473.8   495.0   519.0   549.4   602.7   753.5  5053.5 16817.5   5159.0     5187
read      438.9   259.2   173.5   238.4   259.6   422.3   497.3   534.1   557.9   583.8   616.7   666.1   782.3  2875.6 10742.0  17615.2    17656
read      320.3   152.8   160.7   209.8   221.6   289.7   334.2   364.1   388.4   419.6   461.3   524.1   640.0  1045.6  5196.8  96339.4    96343
read      402.3   217.3   160.7   220.0   234.0   357.9   452.9   509.5   545.2   582.4   624.3   681.5   798.5  1491.7  8310.3  36531.4    36665
read      330.1   168.2   160.7   209.6   221.6   293.8   344.4   380.0   408.3   444.9   491.5   556.1   680.2   995.9  7627.4  85252.8    85269
read      407.4   237.6   160.7   221.2   236.1   367.5   466.5   519.5   549.9   582.8   620.8   673.4   783.0  1529.1 10204.7  31572.6    31525
read      360.4   189.0   160.7   213.9   226.3   316.7   386.7   433.8   468.7   510.8   558.9   620.3   729.8  1236.7  6933.2  61780.2    61798
read      431.5   298.9   173.5   244.9   266.9   419.1   477.0   507.1   527.7   548.5   578.9   623.8   738.5  4046.4 12038.8  12333.5    12253
read      420.3   277.0   160.7   227.5   244.7   391.8   477.8   522.3   550.1   580.2   615.0   662.9   762.7  2382.2 11293.0  25759.4    25710
read      335.1   200.3   160.7   211.2   223.3   298.7   351.1   387.2   415.9   452.0   498.2   562.7   680.6  1048.4  8393.0  79712.5    79937
read      438.3   401.3   173.5   266.0   291.6   414.7   459.9   485.1   503.3   525.6   550.2   594.8   738.9  6963.4 15740.0   7319.8     7271
read      328.2   176.1   160.7   210.2   222.1   293.1   341.6   375.1   402.8   438.3   484.7   549.7   673.0  1022.1  8050.5  85822.0    85861
read      320.3   176.3   160.7   209.1   220.7   287.4   332.6   363.9   389.3   422.2   465.3   530.4   642.7  1068.6  7704.8  91483.8    91467
read      342.3   184.2   160.7   210.8   222.8   301.7   361.8   403.0   436.3   475.1   524.1   585.6   690.1   986.2  7242.6  72149.5    72217
read      405.5   248.9   160.7   222.4   237.6   366.0   462.2   515.0   545.7   577.8   613.9   662.4   762.7  2029.2 10617.7  30997.9    31080
read      338.0   167.4   160.7   210.5   222.5   299.2   356.7   396.1   427.6   464.9   511.6   575.6   686.7   997.4  6725.3  76866.4    76878
read      330.8   173.9   160.7   210.0   221.8   294.3   345.4   381.8   410.5   446.7   492.4   556.7   679.5  1003.7  6405.3  84517.0    84584
read      437.9   321.0   173.5   245.7   267.6   425.7   485.8   517.9   537.7   560.5   588.5   632.3   738.2  4040.4 12856.8  12493.1    12492
read      373.5   220.0   160.7   218.1   230.7   328.5   401.8   451.1   487.7   530.0   577.5   636.7   750.4  1686.0  8533.3  56973.6    57106
read      320.8   139.1   160.7   210.4   222.4   291.6   336.0   365.6   389.5   420.0   460.6   523.0   639.1   932.3  4697.4  96350.3    96245
read      449.3   367.4   187.4   270.5   296.6   423.8   470.6   498.6   518.3   541.5   575.0   631.4   804.4  5722.7 14291.5   6772.5     6791
read      324.1   187.0   160.7   209.5   221.4   290.9   337.1   368.6   394.9   428.5   471.6   538.3   661.5  1093.3  7681.5  90531.0    90728
read      444.8   426.3   173.5   277.0   301.6   411.6   456.7   482.5   502.9   527.8   557.9   611.1   792.3  6682.1 16044.7   5187.1     5151
read      332.8   177.2   160.7   209.7   221.8   295.6   347.5   384.5   413.8   450.8   497.7   563.5   684.6   995.7  8231.0  82883.7    82969
read      395.4   235.3   160.7   219.2   232.8   350.2   438.6   493.3   531.7   570.9   614.0   672.6   788.9  1691.4  9583.4  42763.2    42635
read      317.7   183.7   160.7   208.6   220.3   286.7   329.7   359.0   382.0   411.8   453.0   513.8   638.1  1412.8  6352.0  99211.4    99337
read      321.0   148.3   160.7   209.5   221.3   289.6   335.6   366.9   392.0   423.9   466.1   530.8   650.8   871.9  6018.8  95166.0    95192
